store_id,amount
0,2165642.857142858
1,281446.4285714286
2,1097928.5714285718
4,2635392.8571428573
5,1013746.4285714289
6,6549767.857142864
7,835424.9999999997
8,3683703.571428573
9,1970571.4285714289
10,1706250.0000000005
11,1454682.142857143
12,1658905.0000000005
13,2468178.5714285737
14,12822595.0
15,2653925.000000001
16,879999.9999999998
17,771396.4285714284
18,899371.4285714289
19,4070614.2857142864
20,4927989.999999999
22,756382.1428571428
23,2104571.4285714272
24,3970912.499999988
25,369535.7142857143
26,950678.5714285724
27,5447032.14285714
28,3592014.2857142845
29,2816732.1428571446
30,926439.2857142854
31,2010250.0000000005
32,336567.8571428573
33,3598171.428571429
34,2129289.285714287
35,2665687.7142857146
36,10777481.42857143
37,5118339.285714286
38,1010464.2857142858
40,2043110.7142857157
41,6628232.14285714
42,929446.4285714283
43,1382324.9999999995
45,927964.285714285
46,14951848.142857153
47,3311857.142857143
48,2681125.000000004
49,377417.5000000001
50,4235875.000000004
51,2606142.8571428536
52,936160.7142857146
53,1014332.1428571431
54,4556998.214285711
55,1943609.821428571
57,26574928.571428552
58,1635589.2857142866
59,9768042.857142843
60,1425196.42857143
61,503312.5
62,17291310.71428571
64,12651746.428571427
66,3036399.9999999986
67,706851.7857142859
68,2204885.714285714
69,99889.28571428562
70,7901821.428571427
71,2729999.999999999
72,5251071.428571426
73,634571.4285714284
74,134576.0714285713
75,1542142.8571428573
76,10538053.571428575
77,1837682.0000000014
78,2610000.000000001
79,568667.857142857
80,1240788.571428571
81,3989535.7142857206
82,2721428.571428572
83,5565406.428571432
84,4632946.428571429
85,1081267.8571428568
86,19327392.857142854
87,1700085.714285715
88,2027821.4285714282
89,2547717.8571428605
90,4422696.428571431
91,2083517.8571428577
92,4258205.142857142
93,15114068.535714282
94,3293928.5714285723
95,8684158.214285715
96,3969196.42857143
97,1152624.9999999988
98,2575268.928571428
99,2151768.1428571427
100,35000.00000000001
101,1477178.5714285723
102,1135517.8571428573
103,1081392.1428571418
104,5499985.714285718
105,1351785.7142857139
106,285167.8571428572
107,524107.1428571427
108,3642803.5714285714
109,3117453.571428571
110,4266678.571428569
111,222464.6428571429
112,3563917.8571428563
113,11317467.85714286
114,3072035.714285714
115,2109517.8571428573
116,4725535.714285711
117,2842282.1428571423
118,264921.4285714282
119,23938964.2857143
120,3532142.8571428573
121,1423964.285714286
122,948171.7857142845
123,500896.42857142875
125,451607.1428571427
126,7030412.857142856
127,3523592.857142857
128,7004839.285714285
129,601999.9999999998
130,3549573.5714285746
131,2355317.3571428577
132,3022750.0
133,394982.14285714296
134,637360.7142857148
136,3584142.8571428596
137,5584267.857142866
138,324142.8571428573
139,2110500.000000001
141,5952675.392857144
142,5559017.85714286
143,2198428.5714285714
144,509678.5714285711
145,14297142.857142853
146,5789907.142857142
148,545321.4285714286
149,1768463.571428571
150,1650689.2857142868
151,1126535.714285714
152,5008573.107142856
153,454857.1428571431
154,15817075.000000004
156,3143249.464285714
157,792042.8571428577
159,796285.7142857141
160,872378.5714285714
161,950607.1428571453
162,4160774.9999999986
164,7337339.285714285
165,532464.2857142857
166,804617.8571428572
167,2671428.5714285704
168,1038607.1428571427
169,2969137.499999998
170,1761428.5714285714
171,732535.7142857139
172,3854000.000000001
173,3056535.7142857127
174,400324.99999999977
175,864160.7142857142
176,659960.714285714
177,1090357.1428571423
178,6966732.142857142
179,2396964.2857142845
180,7665410.714285709
181,3104760.7142857155
182,6013439.285714287
183,5706065.357142853
184,1893357.1428571423
185,3516031.9642857155
186,626142.8571428577
187,1283571.428571429
188,1870036.4285714277
189,3351389.2857142836
190,17724392.85714286
192,1486999.9999999995
193,821582.1428571423
194,3369285.714285715
195,4454460.714285715
